time,x,y,theta,period,anti period
35.4625,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.46666666666665,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.47083333333335,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.475,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.47916666666665,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.48333333333335,0.02455062603739819,0.1518527918781726,0.16028690717180955,42.0,43.0
35.4875,0.02455062603739819,0.1518527918781726,0.16028690717180955,43.0,43.0
35.49166666666665,0.02455062603739819,0.1518527918781726,0.16028690717180955,43.0,43.0
35.49583333333335,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.5,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.50416666666665,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.50833333333335,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.5125,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.51666666666665,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.52083333333335,0.025337428067855043,0.1518527918781726,0.16533211033726347,43.0,43.0
35.525,0.02455062603739819,0.1518527918781726,0.16028690717180955,43.0,43.0
35.52916666666665,0.02455062603739819,0.1518527918781726,0.16028690717180955,43.0,43.0
35.53333333333335,0.02376382400694134,0.1518527918781726,0.1552334601109161,43.0,43.0
35.5375,0.02376382400694134,0.1518527918781726,0.1552334601109161,43.0,43.0
35.54166666666665,0.02376382400694134,0.1518527918781726,0.1552334601109161,43.0,43.0
35.54583333333335,0.022190219946027632,0.1518527918781726,0.14510279070459148,43.0,43.0
35.55,0.022190219946027632,0.1518527918781726,0.14510279070459148,43.0,43.0
35.55416666666665,0.02140341791557078,0.1518527918781726,0.1400260524908888,43.0,43.0
35.55833333333335,0.02140341791557078,0.1518527918781726,0.1400260524908888,43.0,43.0
35.5625,0.020616615885113928,0.1518527918781726,0.13494203852138736,43.0,43.0
35.56666666666665,0.020616615885113928,0.1518527918781726,0.13494203852138736,43.0,43.0
35.57083333333335,0.019829813854657076,0.1518527918781726,0.12985099651126164,43.0,43.0
35.575,0.019829813854657076,0.1518527918781726,0.12985099651126164,43.0,43.0
35.57916666666665,0.01904301182420022,0.15263959390862944,0.12411671935171859,43.0,43.0
35.58333333333335,0.01904301182420022,0.1518527918781726,0.12475317631815042,43.0,43.0
35.5875,0.01825620979374337,0.1518527918781726,0.11964882987451175,43.0,43.0
35.59166666666665,0.017469407763286517,0.1518527918781726,0.11453821111842818,43.0,43.0
35.59583333333335,0.016682605732829665,0.1518527918781726,0.10942157592290426,43.0,43.0
35.6,0.016682605732829665,0.1518527918781726,0.10942157592290426,43.0,43.0
35.60416666666665,0.015109001671915957,0.1518527918781726,0.09917128894575954,43.0,43.0
35.60833333333335,0.014322199641459105,0.1518527918781726,0.09403815792824606,43.0,43.0
35.6125,0.013535397611002252,0.1518527918781726,0.0889000518482972,43.0,43.0
35.61666666666665,0.013535397611002252,0.1518527918781726,0.0889000518482972,43.0,43.0
35.62083333333335,0.011961793550088546,0.1518527918781726,0.07860997373310828,43.0,43.0
35.625,0.011961793550088546,0.1518527918781726,0.07860997373310828,43.0,43.0
35.62916666666665,0.011174991519631694,0.1518527918781726,0.07345853493825535,43.0,43.0
35.63333333333335,0.01038818948917484,0.1518527918781726,0.06830318740087266,43.0,43.0
35.6375,0.009601387458717988,0.15263959390862944,0.06281957327013273,43.0,43.0
35.64166666666665,0.008814585428261135,0.15263959390862944,0.05768363553371924,43.0,43.0
35.64583333333335,0.008027783397804283,0.1518527918781726,0.05281639683641726,43.0,43.0
35.65,0.006454179336890577,0.1518527918781726,0.04247730308890981,43.0,43.0
35.65416666666665,0.005667377306433724,0.1518527918781726,0.03730420809244323,43.0,43.0
35.65833333333335,0.004880575275976871,0.1518527918781726,0.03212911482628794,43.0,43.0
35.6625,0.004880575275976871,0.1518527918781726,0.03212911482628794,43.0,43.0
35.66666666666665,0.0033069712150631658,0.1518527918781726,0.021774038766775604,43.0,43.0
